target_drug,target_group,target_role,pt,a,b,c,d,expected,n_drug,n_event,N,prr,ror,ror_ci_lower,ror_ci_upper,chi2,pval,pval_adj,fdr_sig,ebgm,eb05,eb95,ic,ic025,criteria_met,is_signal,signal_strength,n_cases,death_rate,serious_rate,median_age,gt_severity,pt_severity,llm_severity,llm_reasoning,final_severity,calib_source
amlodipine,negative_control,neg,BODY TINEA,3,5749,27,1403508,0.12244489589416492,5752,30,1409287,31.0502,31.0685,10.2119,94.5221,46.356,9.86051697712203e-12,3.2370938217794334e-11,1,14.4287,5.2306,33.4854,2.4913,0.8588,4,1,Moderate,4,0.0,0.75,50.0,,,MILD,"Fungal skin infection, self-limiting or requires only topical treatment",MILD,llm_only
amlodipine,negative_control,neg,BONE SWELLING,4,5748,52,1403483,0.22856380566910786,5752,56,1409287,20.9114,20.927,7.9881,54.8237,47.0179,7.0342581646932194e-12,2.326873916331576e-11,1,12.7491,5.3133,26.7906,2.6268,1.213,4,1,Moderate,5,0.0,0.8,74.0,,,MODERATE,Requires medical evaluation and potential intervention for underlying cause,MODERATE,llm_only
amlodipine,negative_control,neg,BRADYARRHYTHMIA,4,5748,71,1403464,0.3061122397354123,5752,75,1409287,15.3545,15.3657,5.9251,39.8482,33.4625,7.265268658897261e-09,2.061614327024521e-08,1,10.2508,4.2721,21.5406,2.4809,1.067,4,1,Moderate,5,0.0,0.8,86.0,,,SEVERE,Potentially life-threatening cardiac rhythm disturbance requiring urgent intervention,SEVERE,llm_only
amlodipine,negative_control,neg,BRADYCARDIA,146,5606,2623,1400912,11.301663891031422,5752,2769,1409287,13.6234,13.9533,11.7902,16.5132,1603.1798,0.0,0.0,1,12.8209,11.1681,14.6613,3.6338,3.3998,4,1,Strong,267,0.14925373134328357,0.6268656716417911,66.0,MODERATE,MODERATE,MODERATE,Requires monitoring and potential intervention but usually not immediately life-threatening,MODERATE,consensus
amlodipine,negative_control,neg,BRAIN HERNIATION,6,5746,140,1403395,0.5958984933516026,5752,146,1409287,11.2867,11.2983,5.1442,24.8147,40.5292,1.9370164540838773e-10,6.003570644618027e-10,1,8.8301,4.3429,16.4002,2.5683,1.4139,4,1,Moderate,6,0.0,1.0,69.0,,,FATAL,Life-threatening neurological emergency that commonly causes death directly,FATAL,llm_only
amlodipine,negative_control,neg,BRASH SYNDROME,69,5683,188,1403347,1.048944608160013,5752,257,1409287,89.9503,91.038,69.0612,120.0084,4355.9245,0.0,0.0,1,60.644,49.5544,73.6087,5.4877,5.1472,4,1,Strong,80,0.0625,0.825,80.0,MODERATE,MODERATE,SEVERE,"Life-threatening combination of bradycardia, renal failure, AV block requiring urgent care",SEVERE,conservative
amlodipine,negative_control,neg,BREATH SOUNDS ABNORMAL,60,5692,401,1403134,1.8815699002403343,5752,461,1409287,36.762,37.1421,28.3094,48.7306,1772.2328,0.0,0.0,1,30.4624,24.5236,37.484,4.667,4.3019,4,1,Strong,97,0.030927835051546393,0.9381443298969072,80.0,MODERATE,MODERATE,MODERATE,Requires medical evaluation for underlying respiratory condition,MODERATE,consensus
amlodipine,negative_control,neg,BRONCHIAL HYPERREACTIVITY,16,5736,55,1403480,0.2897862536161903,5752,71,1409287,72.5304,72.7362,41.9569,126.0948,801.6613,2.3488717067173655e-176,3.7864325326864636e-175,1,42.3004,27.5964,62.6134,4.3849,3.6779,4,1,Strong,20,0.0,0.9,63.0,,,MODERATE,Requires medical attention and potential bronchodilator therapy,MODERATE,llm_only
amlodipine,negative_control,neg,BRONCHIECTASIS,50,5702,586,1402949,2.595831792956296,5752,636,1409287,21.0064,21.1836,15.8729,28.2711,851.3704,3.66125800930911e-187,6.10899950648296e-186,1,18.6364,14.6894,23.3782,4.0279,3.628,4,1,Strong,82,0.036585365853658534,0.6463414634146342,80.0,MILD,MILD,MODERATE,Chronic condition requiring ongoing medical management,MODERATE,conservative
amlodipine,negative_control,neg,BRONCHOPULMONARY ASPERGILLOSIS ALLERGIC,7,5745,128,1403407,0.5510020315237422,5752,135,1409287,14.2393,14.2565,6.8242,29.7834,64.4989,9.65867207273202e-16,3.691770227333436e-15,1,11.0084,5.7175,19.6035,2.8351,1.7664,4,1,Moderate,10,0.3,0.3,64.0,MODERATE,MODERATE,MODERATE,Requires medical treatment but usually not immediately life-threatening,MODERATE,consensus
amlodipine,negative_control,neg,BUNDLE BRANCH BLOCK LEFT,9,5743,183,1403352,0.7836473337226555,5752,192,1409287,12.6304,12.6496,6.586,24.2958,76.3025,2.4337387203733572e-18,1.0066642211303146e-17,1,10.3645,5.8314,17.3265,2.8877,1.9451,4,1,Moderate,18,0.0,0.8888888888888888,70.0,MODERATE,MODERATE,MODERATE,Cardiac conduction abnormality requiring monitoring and evaluation,MODERATE,consensus
amlodipine,negative_control,neg,BUTTERFLY RASH,21,5731,61,1403474,0.33468271544405076,5752,82,1409287,85.2889,85.6051,52.3523,139.9792,1220.0519,2.676039473118279e-267,5.8217672903384394e-266,1,49.6072,34.2221,70.0127,4.687,4.0699,4,1,Strong,25,0.0,1.0,27.0,,,MODERATE,Often indicates systemic condition requiring medical evaluation and treatment,MODERATE,llm_only
amlodipine,negative_control,neg,CAPILLARY LEAK SYNDROME,15,5737,136,1403399,0.6163059760006301,5752,151,1409287,27.7031,27.7752,16.4144,46.9992,314.0772,2.8252085753083307e-70,2.4716385816012976e-69,1,21.3183,13.7081,31.9422,3.7955,3.0654,4,1,Strong,20,0.0,0.8,39.0,MODERATE,MODERATE,SEVERE,Life-threatening condition with fluid extravasation requiring urgent intervention,SEVERE,conservative
amlodipine,negative_control,neg,CARCINOID TUMOUR,5,5747,82,1403453,0.3550901980930783,5752,87,1409287,16.2644,16.279,6.8643,38.6065,48.5841,3.164182589804439e-12,1.0595163041910437e-11,1,11.366,5.2107,22.2629,2.6853,1.4207,4,1,Moderate,10,0.3,0.6,57.0,,,SEVERE,Malignant tumor requiring urgent diagnosis and oncological intervention,SEVERE,llm_only
amlodipine,negative_control,neg,CARDIAC CONTRACTILITY DECREASED,4,5748,11,1403524,0.06122244794708246,5752,15,1409287,95.4649,95.5389,32.1171,284.1995,193.9449,4.378207947927394e-44,2.935389419633139e-43,1,26.893,11.208,56.5121,3.0033,1.5894,4,1,Strong,7,0.0,0.7142857142857143,73.5,,,SEVERE,Life-threatening heart failure requiring urgent medical intervention,SEVERE,llm_only
amlodipine,negative_control,neg,CARDIAC DISCOMFORT,12,5740,173,1403362,0.755076858014017,5752,185,1409287,17.5768,17.6129,9.915,31.2873,153.5496,2.9050976693347555e-35,1.7064990291791178e-34,1,14.2653,8.6909,22.3554,3.3161,2.4998,4,1,Strong,16,0.0,0.9375,62.0,MODERATE,MODERATE,MODERATE,Requires medical evaluation to rule out serious cardiac conditions,MODERATE,consensus
amlodipine,negative_control,neg,CARDIAC FAILURE HIGH OUTPUT,13,5739,26,1403509,0.1591783646624144,5752,39,1409287,124.2845,124.5745,64.6512,240.0389,960.71,6.232444277922639e-211,1.1391394436103956e-209,1,52.4508,32.6034,80.8433,4.3561,3.5719,4,1,Strong,14,0.0,0.8571428571428571,52.0,,,SEVERE,Life-threatening heart failure variant requiring urgent medical intervention,SEVERE,llm_only
amlodipine,negative_control,neg,CARDIAC OUTPUT INCREASED,9,5743,10,1403525,0.07754843406630445,5752,19,1409287,220.7311,221.0945,91.8881,531.9818,918.5146,9.268585895493742e-202,1.6392283208457157e-200,1,54.1435,30.463,90.5128,4.0399,3.0974,4,1,Strong,9,0.0,1.0,15.0,,,MODERATE,Requires medical evaluation and monitoring for underlying cause,MODERATE,llm_only
amlodipine,negative_control,neg,CARDIO-RESPIRATORY ARREST,50,5702,1794,1401741,7.526279600961337,5752,1844,1409287,6.8656,6.9175,5.2236,9.1608,235.3528,4.055441970082936e-53,2.9760084108817568e-52,1,6.5714,5.1796,8.2434,2.6535,2.2536,4,1,Moderate,96,0.7916666666666666,0.9895833333333334,64.0,FATAL,FATAL,FATAL,Life-threatening emergency that commonly causes death directly,FATAL,consensus
amlodipine,negative_control,neg,CARDIOGENIC SHOCK,86,5666,1029,1402506,4.550868630733129,5752,1115,1409287,20.4984,20.796,16.6731,25.9383,1446.9383,0.0,0.0,1,18.5426,15.4797,22.0657,4.0981,3.7932,4,1,Strong,113,0.43859649122807015,0.9824561403508771,59.0,FATAL,FATAL,FATAL,Life-threatening cardiovascular collapse with high mortality risk,FATAL,consensus
amlodipine,negative_control,neg,CAROTID ARTERIOSCLEROSIS,12,5740,69,1403466,0.33060121891424527,5752,81,1409287,43.8788,43.9721,24.0668,80.3409,378.9277,2.1302379326252966e-84,2.0989318307430278e-83,1,28.6751,17.4699,44.9372,3.9116,3.0953,4,1,Strong,16,0.0,0.6470588235294118,62.0,MILD,MILD,MODERATE,Vascular disease requiring monitoring and preventive treatment,MODERATE,conservative
amlodipine,negative_control,neg,CAROTID ARTERY STENOSIS,10,5742,127,1403408,0.5591650245833532,5752,137,1409287,20.0913,20.1262,10.721,37.7823,143.5604,4.433121164535849e-33,2.513010652455948e-32,1,15.4913,8.9862,25.2681,3.3094,2.4152,4,1,Strong,21,0.0,0.8181818181818182,71.0,MODERATE,MODERATE,SEVERE,High stroke risk requiring urgent vascular intervention,SEVERE,conservative
amlodipine,negative_control,neg,CAROTID ARTERY THROMBOSIS,43,5709,20,1403515,0.25713428137774635,5752,63,1409287,517.6838,521.6204,308.3447,882.4144,6968.5493,0.0,0.0,1,124.1446,96.004,158.4386,5.8443,5.4131,4,1,Strong,43,0.0,1.0,65.0,MODERATE,MODERATE,SEVERE,Life-threatening vascular emergency with high stroke risk,SEVERE,conservative
amlodipine,negative_control,neg,CAUDA EQUINA SYNDROME,7,5745,40,1403495,0.19183033690085838,5752,47,1409287,45.1789,45.2365,20.7455,98.6405,208.2956,3.233863539960498e-47,2.237311783040213e-46,1,25.057,13.0139,44.6206,3.4384,2.3696,4,1,Strong,8,0.125,0.125,61.0,,,SEVERE,Neurological emergency requiring urgent surgical intervention,SEVERE,llm_only
amlodipine,negative_control,neg,CENTRAL NERVOUS SYSTEM LESION,23,5729,564,1402971,2.395838462995827,5752,587,1409287,10.1562,10.1938,6.7417,15.4135,169.4617,9.699298560157741e-39,5.97846442801198e-38,1,9.2732,6.5068,12.8969,3.0206,2.431,4,1,Moderate,32,0.0,0.1875,52.0,MILD,MILD,SEVERE,Potentially life-threatening neurological condition requiring urgent evaluation,SEVERE,conservative
amlodipine,negative_control,neg,CENTRAL NERVOUS SYSTEM LUPUS,21,5731,7,1403528,0.11428190283455393,5752,28,1409287,699.369,701.9887,305.6111,1612.4684,3651.3998,0.0,0.0,1,103.2292,71.2139,145.6916,5.1293,4.5122,4,1,Strong,25,0.0,1.0,27.0,,,SEVERE,Life-threatening autoimmune condition affecting brain requiring urgent treatment,SEVERE,llm_only
amlodipine,negative_control,neg,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,92,5660,2989,1400546,12.575090808330737,5752,3081,1409287,7.5487,7.6557,6.2145,9.4311,498.4754,2.040275007302956e-110,2.3827439713158035e-109,1,7.268,6.1045,8.6001,2.8226,2.5278,4,1,Moderate,228,0.18340611353711792,0.8384279475982532,79.0,SEVERE,SEVERE,SEVERE,"Progressive respiratory failure, life-threatening exacerbations requiring hospitalization",SEVERE,consensus
amlodipine,negative_control,neg,CHRONIC SPONTANEOUS URTICARIA,9,5743,176,1403359,0.755076858014017,5752,185,1409287,13.1313,13.1514,6.8429,25.2756,79.7767,4.191990241318505e-19,1.7742282943887504e-18,1,10.715,6.0286,17.9125,2.9202,1.9776,4,1,Moderate,16,0.0,0.25,74.0,MILD,MILD,MODERATE,Persistent skin condition requiring medical management and monitoring,MODERATE,conservative
amlodipine,negative_control,neg,CIRCULATORY COLLAPSE,38,5714,779,1402756,3.3345826648510912,5752,817,1409287,12.0496,12.1241,8.7632,16.7739,351.69,1.8160233335059822e-78,1.7028826553854568e-77,1,11.1113,8.4497,14.396,3.3277,2.869,4,1,Strong,61,0.03278688524590164,0.7704918032786885,56.0,SEVERE,SEVERE,FATAL,Cardiovascular collapse commonly leads to death without immediate intervention,FATAL,conservative
amlodipine,negative_control,neg,CIRRHOSIS ALCOHOLIC,4,5748,24,1403511,0.11428190283455393,5752,28,1409287,44.8101,44.8444,16.4058,122.5798,100.7184,1.0603426053253505e-23,5.0144448312115806e-23,1,19.8948,8.2914,41.8063,2.873,1.4591,4,1,Strong,5,0.8,1.0,59.0,,,SEVERE,End-stage liver disease with high mortality risk,SEVERE,llm_only
amlodipine,negative_control,neg,CLONUS,8,5744,159,1403376,0.6816099204775181,5752,167,1409287,13.0013,13.0191,6.5272,25.9678,68.4945,1.2723450905740029e-16,4.993903695041656e-16,1,10.4398,5.665,17.9625,2.8467,1.847,4,1,Moderate,9,0.0,0.2222222222222222,51.0,,,MODERATE,Neurological sign requiring medical evaluation and monitoring,MODERATE,llm_only
amlodipine,negative_control,neg,COMA SCALE ABNORMAL,11,5741,118,1403417,0.5265130523449092,5752,129,1409287,23.676,23.7214,12.9417,43.48,189.7146,3.669593356892636e-43,2.4239364986191842e-42,1,17.9347,10.68,28.6367,3.4858,2.6332,4,1,Strong,14,0.0,0.42857142857142855,51.0,,,SEVERE,Altered consciousness indicating serious brain dysfunction,SEVERE,llm_only
amlodipine,negative_control,neg,COMPARTMENT SYNDROME,21,5731,94,1403441,0.4693721009276322,5752,115,1409287,55.5055,55.7099,34.8521,89.0506,858.3877,1.0916154859477348e-188,1.8296964111055781e-187,1,37.6542,25.9762,53.143,4.4711,3.8541,4,1,Strong,28,0.0,0.8214285714285714,60.0,MODERATE,MODERATE,SEVERE,Surgical emergency requiring immediate intervention to prevent permanent disability,SEVERE,conservative
amlodipine,negative_control,neg,COMPLETED SUICIDE,291,5461,2777,1400758,12.522031353443266,5752,3068,1409287,25.6043,26.9176,23.7888,30.4578,6209.6718,0.0,0.0,1,23.0776,20.9363,25.3883,4.4845,4.3187,4,1,Strong,297,0.9932659932659933,1.0,57.0,FATAL,FATAL,FATAL,Death by intentional self-harm,FATAL,consensus
amlodipine,negative_control,neg,CONGENITAL HIATUS HERNIA,43,5709,3,1403532,0.18774884037105288,5752,46,1409287,3032.148,3055.242,1027.9356,9080.8254,9575.1453,0.0,0.0,1,155.2005,120.0202,198.0734,5.983,5.5518,4,1,Strong,44,0.022727272727272728,1.0,80.0,MODERATE,MODERATE,MODERATE,Structural abnormality potentially requiring surgical intervention,MODERATE,consensus
amlodipine,negative_control,neg,CONJOINED TWINS,12,5740,2,1403533,0.057140951417276965,5752,14,1409287,1219.8297,1222.4837,314.3367,4754.3492,2300.9233,0.0,0.0,1,82.1066,50.0224,128.6708,4.4877,3.6715,4,1,Strong,12,0.0,1.0,,,,SEVERE,Complex congenital condition requiring specialized medical management,SEVERE,llm_only
amlodipine,negative_control,neg,CONJUNCTIVITIS ALLERGIC,8,5744,171,1403364,0.7305878788351841,5752,179,1409287,12.0916,12.108,6.0778,24.1211,62.9884,2.079239598565272e-15,7.83566276924828e-15,1,9.8164,5.3267,16.8898,2.7881,1.7884,4,1,Moderate,12,0.08333333333333333,0.16666666666666666,76.0,SEVERE,SEVERE,MILD,"Self-limiting eye irritation, minimal intervention needed",SEVERE,conservative
amlodipine,negative_control,neg,COORDINATION ABNORMAL,43,5709,483,1403052,2.1468671746776917,5752,526,1409287,21.9494,22.109,16.194,30.1844,761.8819,1.0468227992147573e-167,1.642620881746561e-166,1,19.2478,14.8847,24.5648,4.0387,3.6074,4,1,Strong,64,0.0,0.921875,65.0,MODERATE,MODERATE,MODERATE,Neurological impairment requiring medical assessment and monitoring,MODERATE,consensus
amlodipine,negative_control,neg,CORONARY ARTERY DISEASE,64,5688,715,1402820,3.1794857967184824,5752,779,1409287,21.9927,22.2308,17.2074,28.7206,1149.7132,5.17875144514759e-252,1.0713405864786389e-250,1,19.5916,15.8832,23.953,4.1317,3.7783,4,1,Strong,101,0.06930693069306931,0.7425742574257426,80.0,MODERATE,MODERATE,SEVERE,Life-threatening cardiovascular condition requiring urgent management,SEVERE,conservative
amlodipine,negative_control,neg,CORONARY ARTERY STENOSIS,7,5745,192,1403343,0.812217809431294,5752,199,1409287,9.5052,9.5163,4.5862,19.7462,39.9992,2.540713382510207e-10,7.825333554400826e-10,1,7.8199,4.0614,13.9253,2.5149,1.4461,4,1,Moderate,26,0.18518518518518517,0.7777777777777778,62.0,MODERATE,MODERATE,SEVERE,Cardiac condition with potential for myocardial infarction,SEVERE,conservative
amlodipine,negative_control,neg,CREATININE RENAL CLEARANCE DECREASED,45,5707,157,1403378,0.8244622990207104,5752,202,1409287,70.479,71.0329,51.0211,98.8939,2323.508,0.0,0.0,1,49.2816,38.3363,62.5612,5.1024,4.6809,4,1,Strong,64,0.0,0.9242424242424242,77.0,MODERATE,MODERATE,MODERATE,Kidney function impairment requiring monitoring and management,MODERATE,consensus
amlodipine,negative_control,neg,CREATININE RENAL CLEARANCE INCREASED,23,5729,46,1403489,0.2816232605565793,5752,69,1409287,123.2946,123.7962,75.3306,203.4432,1760.1659,0.0,0.0,1,62.0842,43.5628,86.3451,4.91,4.3204,4,1,Strong,27,0.0,0.9259259259259259,77.0,MODERATE,MODERATE,MODERATE,Abnormal kidney function requiring medical evaluation,MODERATE,consensus
amlodipine,negative_control,neg,CRYSTAL ARTHROPATHY,4,5748,7,1403528,0.04489646182786047,5752,11,1409287,146.3796,146.4934,45.5119,471.5312,266.9867,5.148270651205948e-60,4.120292572180561e-59,1,30.1571,12.5683,63.3711,3.0459,1.632,4,1,Strong,4,0.0,0.0,56.0,,,MODERATE,Joint condition requiring medical treatment and monitoring,MODERATE,llm_only
amlodipine,negative_control,neg,CSF PROTEIN INCREASED,5,5747,32,1403503,0.1510153716028034,5752,37,1409287,41.2865,41.3251,16.7332,102.0581,125.7599,3.470291381458198e-29,1.8432408309869793e-28,1,21.0052,9.6298,41.1437,3.0787,1.8141,4,1,Strong,5,0.0,1.0,22.0,,,MODERATE,Abnormal cerebrospinal fluid requiring medical investigation,MODERATE,llm_only
amlodipine,negative_control,neg,CYSTITIS,48,5704,2173,1401362,9.06500379269801,5752,2221,1409287,5.4439,5.4817,4.1192,7.2948,163.8879,1.600487394685336e-37,9.72289500478118e-37,1,5.2484,4.1161,6.6138,2.3421,1.934,4,1,Moderate,163,0.05454545454545454,0.7393939393939394,65.0,MILD,MILD,MILD,"Urinary tract infection, typically self-limiting with basic treatment",MILD,consensus
amlodipine,negative_control,neg,CYTOMEGALOVIRUS COLITIS,9,5743,191,1403344,0.8162993059610995,5752,200,1409287,12.1027,12.1211,6.3151,23.2651,72.6322,1.5620828202633337e-17,6.303890998326722e-17,1,9.9909,5.6212,16.702,2.8514,1.9089,4,1,Moderate,11,0.09090909090909091,0.7272727272727273,79.0,,,SEVERE,Serious viral infection requiring hospitalization and antiviral therapy,SEVERE,llm_only
amlodipine,negative_control,neg,DEPRESSED LEVEL OF CONSCIOUSNESS,53,5699,1957,1401578,8.20380802490905,5752,2010,1409287,6.6678,6.721,5.1161,8.8293,240.499,3.061205744382584e-54,2.2815959944236034e-53,1,6.3963,5.0769,7.973,2.6198,2.2314,4,1,Moderate,94,0.11458333333333333,0.8854166666666666,77.0,MODERATE,MODERATE,SEVERE,Altered mental status indicating serious underlying condition,SEVERE,conservative
amlodipine,negative_control,neg,DERMATITIS EXFOLIATIVE GENERALISED,21,5731,355,1403180,1.534642695206867,5752,376,1409287,14.7546,14.8062,9.5733,22.8996,235.4002,3.9600655508518947e-53,2.9089126929813467e-52,1,12.9587,8.9397,18.2892,3.4015,2.7844,4,1,Strong,35,0.19444444444444445,0.5277777777777778,59.0,MODERATE,MODERATE,SEVERE,Widespread skin condition with potential for serious complications,SEVERE,conservative
amlodipine,negative_control,neg,DIABETES INSIPIDUS,8,5744,178,1403357,0.7591583545438225,5752,186,1409287,11.6174,11.6331,5.8432,23.1603,60.1076,8.981083873605412e-15,3.304339913586426e-14,1,9.486,5.1474,16.3213,2.755,1.7553,4,1,Moderate,15,0.13333333333333333,0.3333333333333333,60.0,MILD,MILD,MODERATE,Hormonal disorder requiring ongoing medical management,MODERATE,conservative
amlodipine,negative_control,neg,DIASTOLIC DYSFUNCTION,14,5738,147,1403388,0.657120941298685,5752,161,1409287,23.9831,24.0412,14.0092,41.2569,252.0608,9.229452753173632e-57,7.079273432621481e-56,1,18.8142,11.9057,28.5708,3.6474,2.8917,4,1,Strong,23,0.0,0.8,64.0,MODERATE,MODERATE,MODERATE,Cardiac impairment requiring monitoring and treatment,MODERATE,consensus
amlodipine,negative_control,neg,DISTRIBUTIVE SHOCK,130,5622,175,1403360,1.2448564415906767,5752,305,1409287,181.4106,185.598,147.7496,233.1417,13270.9041,0.0,0.0,1,97.4517,84.1817,112.3222,6.2248,5.9768,4,1,Strong,151,0.052980132450331126,0.9867549668874173,23.0,SEVERE,SEVERE,FATAL,Life-threatening shock state with high mortality rate,FATAL,conservative
amlodipine,negative_control,neg,DRUG INTERACTION,306,5446,8747,1394788,36.94978808432917,5752,9053,1409287,8.5482,8.973,7.9825,10.0864,1972.4866,0.0,0.0,1,8.2627,7.5144,9.0688,3.0329,2.8712,4,1,Moderate,709,0.027932960893854747,0.48044692737430167,71.0,MODERATE,MODERATE,MODERATE,Potential for clinically significant effects requiring medical attention,MODERATE,consensus
amlodipine,negative_control,neg,DRUG LEVEL INCREASED,81,5671,1166,1402369,5.089626172667455,5752,1247,1409287,17.0452,17.2758,13.7802,21.6581,1122.8893,3.499985461738354e-246,7.071888432964483e-245,1,15.6484,12.9908,18.7182,3.866,3.5518,4,1,Strong,131,0.11450381679389313,0.2900763358778626,59.0,MODERATE,MODERATE,MODERATE,Abnormal drug concentration requiring monitoring and dose adjustment,MODERATE,consensus
amlodipine,negative_control,neg,DRUG SPECIFIC ANTIBODY,8,5744,152,1403383,0.6530394447688795,5752,160,1409287,13.5981,13.6167,6.8214,27.1816,72.0911,2.0548682887760938e-17,8.245186958500377e-17,1,10.8415,5.8829,18.6535,2.882,1.8823,4,1,Moderate,8,0.0,0.0,53.0,,,MODERATE,Immunological reaction requiring medical assessment and monitoring,MODERATE,llm_only
